127.0.0.1 - - [14/May/2018:19:37:52 -0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/menu.png HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/menu_l.png HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_selected.png HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_l_selected.png HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/menu_r.png HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_r_selected.png HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/SearchCustomer.jsp HTTP/1.1" 200 5071
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/menu.png HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/menu_l.png HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/menu_r.png HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_selected.png HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_l_selected.png HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_r_selected.png HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/SearchAccount.jsp HTTP/1.1" 200 5100
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:39 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/menu.png HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/menu_l.png HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_selected.png HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/menu_r.png HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_l_selected.png HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_r_selected.png HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/Approve.jsp HTTP/1.1" 200 6530
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/menu.png HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/menu_l.png HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/menu_r.png HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_selected.png HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_l_selected.png HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_r_selected.png HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:41 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:42 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:42 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/Admin.jsp HTTP/1.1" 200 4628
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/menu.png HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_l_selected.png HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/menu_l.png HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/menu_r.png HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_selected.png HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/menu_r_selected.png HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:44 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:45 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:45 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/LogoutUser HTTP/1.1" 200 5656
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121298
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min-1.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/dist/css/AdminLTE.min.css HTTP/1.1" 200 90157
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min-1.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/dist/css/skins/_all-skins.min.css HTTP/1.1" 200 40757
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/js/jquery.js HTTP/1.1" 200 282988
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/resources/scripts/smooth-1.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/plugins/jQuery/jquery-2.2.3.min.js HTTP/1.1" 200 85659
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/plugins/fastclick/fastclick.js HTTP/1.1" 200 25965
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/dist/js/app.min.js HTTP/1.1" 200 9774
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 36868
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/dist/js/demo.js HTTP/1.1" 200 17319
0:0:0:0:0:0:0:1 - - [14/May/2018:19:39:49 -0700] "GET /DDOSFullProject/dist/img/3003.jpg HTTP/1.1" 200 81506
127.0.0.1 - - [14/May/2018:19:41:17 -0700] "GET /ProxyServer/ProxyServlet?ipaddress=0:0:0:0:0:0:0:1&hostName=0:0:0:0:0:0:0:1 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:17 -0700] "GET /DDOSFullProject/Registration.jsp HTTP/1.1" 200 12241
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121298
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/dist/css/AdminLTE.min.css HTTP/1.1" 200 90157
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/plugins/jQuery/jquery-2.2.3.min.js HTTP/1.1" 200 85659
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/dist/css/skins/_all-skins.min.css HTTP/1.1" 200 40757
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 36868
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/dist/js/app.min.js HTTP/1.1" 200 9774
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/dist/js/demo.js HTTP/1.1" 200 17319
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/plugins/fastclick/fastclick.js HTTP/1.1" 200 25965
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/bootstrap/css/datepicker.css HTTP/1.1" 200 4953
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/bootstrap/js/bootstrap-datepicker.js HTTP/1.1" 200 13776
0:0:0:0:0:0:0:1 - - [14/May/2018:19:41:18 -0700] "GET /DDOSFullProject/dist/img/4004.jpg HTTP/1.1" 200 38190
